hf22_tgwt,cond_sur,cond_lcr,cond_mcr,cond_uma,cond_man,geop_mag,geop_grv,geop_dtb,eqi200n5,eqd200n5,geod_shr,geod_dil,geod_2nd,vent_ing,dTrend005,dTrend03,dTrend01,hfqc_tRise,fault01,fault02,fault03,fault04,fault05,fault06,fault07,fault08,faultAl,hfqc_resid
84.7796021,4.30375,4.0771999,2.7951801,3.6444299,4.0715899,59.9177017,-6.0332899,636.3170166,631.2999878,406.6000061,0.0,10.0,9.6999998,76526.10156,-133.3769989,-134.2290039,-120.1660004,0.0237953,19484.0,19484.0,4697.069824,4697.069824,4697.069824,4697.069824,4697.069824,4697.069824,4697.069824,-82.66474104
99.8264008,1.37611,5.1685801,2.56652,3.9840901,4.2774301,83.2453995,0.255186,564.6820068,60.0999985,116.3000031,0.2,1.2,1.5,52551.19922,-295.7919922,-180.845993,-256.8049927,0.0071267,68447.5,63002.0,63002.0,13259.40039,13259.40039,13259.40039,13259.40039,13259.40039,1030.780029,5937.6813
82.6903992,2.8607199,4.11268,3.3133299,3.57178,4.1003699,73.6355972,-7.6763701,42.097599,1458.5,343.0,23.7999992,-1.3,34.5,42167.80078,29.4225006,13.8411999,36.6437988,0.0119175,5550.899902,2828.429932,2573.909912,2573.909912,1000.0,1000.0,1000.0,1000.0,1000.0,283.415537
87.0579987,2.8777499,3.8099101,2.9976499,3.7740099,4.14642,-53.1198006,-16.7229004,668.9400024,480.8999939,0.0,0.0,2.7,2.7,38770.19922,-245.3849945,-146.576004,-212.1269989,0.0344563,6726.810059,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,213.4688699
80.0771027,3.09183,3.8938401,3.1602001,3.75158,4.24332,-89.169899,-4.9267502,1248.550049,974.5999756,353.6000061,2.2,5.6999998,8.1999998,73200.5,-163.8760071,-310.2680054,-238.0789948,0.0309162,106521.0,9899.5,9899.5,9899.5,9089.830078,9089.830078,9089.830078,9089.830078,9089.830078,5.925628053
83.0571976,4.6542301,3.99265,2.3083301,3.63151,4.0720401,-227.0579987,-17.5323009,629.802002,792.2999878,333.5,1.3,10.8999996,12.3000002,68081.29688,-406.8880005,-458.4079895,-428.4110107,0.013286,12198.90039,11879.59961,8533.019531,8533.019531,8533.019531,8533.019531,8533.019531,8533.019531,8533.019531,755.4377108
79.3621979,2.4474101,3.8336999,2.6063299,3.88012,4.19766,-126.973999,-2.93612,1193.689941,1051.199951,742.7999878,1.3,4.3000002,5.8000002,9253.379883,-41.0083008,-166.996994,-79.563797,0.0294377,330151.0,20573.0,7603.450195,4828.299805,4828.299805,2549.51001,2549.51001,2549.51001,2549.51001,16.62645544
74.3135986,2.56457,3.84234,2.2211599,4.1371102,4.2716799,33.1337013,-15.3401003,91.8850021,770.7999878,1111.699951,31.7999992,53.2999992,91.9000015,10056.09961,231.4940033,197.9120026,193.1970062,0.0149641,19100.09961,14870.2998,7850.160156,7850.160156,353.553009,353.553009,353.553009,353.553009,353.553009,-44.32483525
85.4798965,2.3406,4.8038301,3.49595,3.9046299,4.2348099,-194.3300018,-17.1956997,4.13165,2361.800049,10654.5,29.5,10.3000002,49.5,3092.330078,-339.4530029,-303.8500061,-331.4389954,0.0160361,30184.80078,2915.479981,2915.479981,2915.479981,1118.030029,1118.030029,1118.030029,1118.030029,1118.030029,77.07094946
86.0035019,2.63328,3.70122,2.69789,3.7480199,4.13761,-25.4146996,-14.7044001,390.9779968,539.0,0.0,0.1,2.9000001,3.0,36593.19922,-230.7400055,-132.3289948,-195.6450043,0.025494,5250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,-31.40948032
76.0718994,1.8980401,3.87975,2.44013,4.0722098,4.2125502,-94.9522018,4.8809299,84.4989014,1499.099976,1213.800049,1.9,4.6999998,6.9000001,2750.0,-66.7761993,-108.3889999,-80.4337997,0.0235874,348761.0,23412.09961,4650.27002,250.0,250.0,250.0,250.0,250.0,250.0,-0.749676856
95.5886993,3.5945899,3.6328499,2.9256401,3.7321899,4.1574502,14.2382002,3.7680199,342.7860107,105.9000015,129.8000031,0.1,1.4,1.4,98534.60156,-78.7207031,-163.3659973,-117.6439972,0.0105049,64906.19922,8696.259766,8696.259766,8696.259766,790.5689697,790.5689697,790.5689697,790.5689697,790.5689697,1754.400227
87.2345963,2.9354899,4.24646,3.00631,4.1111999,4.2705302,-56.8741989,4.43538,92.0710983,69.6999969,81.4000015,0.8,0.5,1.4,39538.0,-18.9694996,-120.5299988,-46.3180008,0.0153064,148125.0,64277.19922,61282.60156,61282.60156,3640.050049,3640.050049,3640.050049,3640.050049,3640.050049,58.00438471
84.5917969,2.83447,3.7621701,2.9651799,3.65399,4.1289301,21.7103004,1.7026,112.0090027,185.6000061,111.1999969,0.8,3.8,4.6999998,80407.20313,187.9550018,210.272995,191.723999,0.0219325,53047.69922,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,-74.26639385
75.4947968,2.46681,4.0251198,2.6796401,3.98072,4.24476,-19.2476006,-9.90623,57.8796997,578.0,271.1000061,0.7,2.9000001,3.5999999,97015.5,-145.2949982,-129.1109924,-138.3350067,0.0195721,152354.0,27443.09961,2061.550049,2061.550049,2061.550049,2061.550049,2061.550049,2061.550049,2061.550049,85.50501384
82.8292007,2.7491,3.68607,3.1092,3.53564,4.0996699,14.5320997,-4.1332102,186.4129944,1207.099976,138.0,14.6000004,-1.3,21.5,34392.0,-174.3350067,-227.1529999,-158.5220032,0.0113981,3952.850098,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,-20.82814707
88.8330994,4.3344302,3.7537,3.0829,3.6759501,4.17484,-8.1593199,-5.8282199,437.3859863,557.0,561.4000244,16.2000008,0.3,23.1000004,6046.689941,-27.093399,-160.4909973,-70.3352966,0.0163501,19290.5,6485.560059,6485.560059,6485.560059,3881.040039,3881.040039,3881.040039,3881.040039,3881.040039,1406.571044
81.3805008,2.69839,4.3638501,3.2560699,4.0212698,4.2276001,-201.0670013,-18.2831993,665.0770264,658.7999878,279.7000122,25.6000004,15.6999998,48.0999985,58924.19922,-223.7409973,-351.696991,-270.2950134,0.0181614,39300.89844,11502.7002,2573.909912,2573.909912,1250.0,1250.0,1250.0,1250.0,1250.0,40.92512715
73.0690002,3.05498,3.6981599,2.3192599,3.9314101,4.2202802,76.8044968,-15.9452,553.3850098,2977.199951,2004.900024,1.7,5.8000002,7.6999998,5460.080078,-207.1320038,-92.7236023,-138.3439941,0.0194807,353940.0,15033.2998,6964.189941,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,98.46453077
92.7321014,3.1380899,4.33954,3.8383999,3.9503,4.2332101,-20.6212997,7.2743201,94.4041977,1192.300049,464.2999878,0.0,1.6,1.4,73848.20313,-159.5879974,-250.276001,-186.5839996,0.0200123,76076.39844,8620.469727,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,-48.49870907
80.4760971,2.69839,4.3660998,3.4126599,4.0300698,4.2304802,74.8473969,-20.4843998,664.4329834,629.0999756,379.7000122,26.7999992,16.6000004,50.5,54783.69922,-92.0419006,-196.9279938,-127.0149994,0.017609,38439.89844,6946.220215,6946.220215,6946.220215,1500.0,1500.0,1500.0,1500.0,1500.0,383.2389485
89.1904984,3.4943199,3.7537,3.0829,3.6759501,4.17484,-44.2285004,-6.6421499,488.0220032,548.0999756,561.4000244,16.2999992,-0.4,23.1000004,3807.889893,-27.1473007,-160.0390015,-69.5894012,0.0149057,20256.19922,8400.150391,8400.150391,8400.150391,3952.850098,3952.850098,3952.850098,3952.850098,3952.850098,46.91012444
94.9079971,2.9685099,4.6547499,3.91559,3.9546599,4.1955099,-89.7940979,-1.54891,15.6897001,471.7999878,0.0,0.0,1.9,1.8,53838.89844,142.3809967,195.697998,166.4700012,0.0124681,17951.30078,11781.90039,6754.629883,6754.629883,6754.629883,6754.629883,6754.629883,6754.629883,6754.629883,46.09669509
97.3807983,3.29352,4.12499,3.6533101,3.8736,4.1885099,36.4532013,1.37968,2.44643,380.7000122,116.0,0.0,3.3,2.9000001,29820.30078,254.3930054,206.9600067,234.2420044,0.0072607,32253.90039,15646.5,14605.2002,14605.2002,1346.290039,1346.290039,1346.290039,1346.290039,1346.290039,19.18548629
79.0851974,2.76917,4.0071201,2.90344,3.8348899,4.1445098,-193.3809967,-19.7882004,712.7730103,464.3999939,228.8999939,2.2,8.8999996,11.3000002,112580.0,-265.3349915,-204.6750031,-239.2200012,0.0123217,66538.10156,21332.19922,5385.169922,5385.169922,5385.169922,5385.169922,5385.169922,5385.169922,5385.169922,190.9221549
90.8043976,2.5822001,4.24684,3.1063499,3.7985699,4.2205801,30.4974003,0.483909,203.0789948,1749.199951,1176.599976,19.0,1.5,28.0,18537.09961,4.5481,-73.4132996,-20.8728008,0.0041437,28365.90039,3354.100098,3354.100098,3354.100098,790.5689697,790.5689697,790.5689697,790.5689697,790.5689697,33.19279157
94.4884033,3.4763801,4.1528902,3.5165401,3.86042,4.2210698,-61.0323982,5.9636898,398.322998,769.7000122,360.6000061,0.0,2.2,1.9,61877.39844,-128.0610046,-226.4499969,-154.2949982,0.0269163,70256.70313,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,-41.72340193
78.6164017,2.3383601,4.28754,1.92179,4.03585,4.2186499,60.2677002,-0.395701,19.8080997,274.6000061,299.3999939,1.5,2.4000001,4.1999998,47700.19922,4.03125,-22.1005001,11.0354004,0.0042494,382265.0,34205.30078,11879.59961,5814.850098,5814.850098,3010.399902,3010.399902,3010.399902,3010.399902,126.4016987
87.5298996,4.0011802,4.6944098,4.2035999,3.9600799,4.2262201,-66.5082016,-4.0526299,1334.540039,196.0,0.0,0.1,0.7,0.7,58143.10156,-229.022995,-192.1100006,-222.6629944,0.0301305,91623.20313,24627.19922,13455.90039,13455.90039,4756.569824,4756.569824,4756.569824,4756.569824,4756.569824,-21.52521313
84.8444977,2.28965,3.9786401,3.0144899,3.8088901,4.1749701,26.4771004,1.78049,12.29,27.5,12.3999996,0.6,0.5,1.3,21250.0,295.0589905,332.5700073,314.7579956,0.0016556,241074.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,-9.843655558
87.9349976,3.10028,4.2891102,3.3905499,4.0099802,4.2505002,-63.6749992,-1.83243,473.8819885,234.0,80.8000031,0.4,0.7,1.2,62833.60156,-67.6520004,-101.526001,-86.8003006,0.0112591,121163.0,42920.0,29336.40039,29336.40039,10494.0,10494.0,10494.0,10494.0,10494.0,-44.61482505
84.2270966,3.0381601,4.8043299,4.6958599,3.6884,4.2001801,-79.8640976,-8.1400299,629.7940063,253.5,426.8999939,7.0,7.4000001,15.8999996,64409.30078,-232.1519928,-223.75,-240.1320038,0.0252169,47856.60156,10198.0,10198.0,10198.0,7668.930176,7668.930176,7668.930176,7668.930176,7668.930176,341.2889728
81.3949966,2.5515499,4.1170201,2.9045,3.58074,4.0946698,-37.9720993,-23.3509998,714.59198,1458.699951,217.8999939,1.8,21.6000004,24.2999992,73751.29688,-165.8710022,-59.8577003,-128.0789948,0.0151521,14534.40039,1952.560059,1952.560059,1952.560059,1952.560059,1952.560059,1952.560059,1952.560059,1952.560059,-28.15637573
86.0184021,4.7382002,4.3164301,3.60887,3.5743899,4.08391,405.5010071,8.6439896,91.4001999,1317.300049,280.8999939,1.3,6.4000001,7.6999998,69354.60156,-37.0355988,-85.069603,-23.8094006,0.0048627,25480.40039,12260.2002,11275.0,11275.0,9486.830078,9486.830078,9486.830078,9486.830078,9486.830078,6.985993528
87.1847,2.8554101,4.16221,3.2451899,3.94976,4.2748499,-33.7179985,-2.0903599,1131.540039,422.7000122,444.5,13.5,8.1000004,25.5,46097.69922,171.9369965,186.8249969,175.1889954,0.0147734,35136.30078,9801.150391,9801.150391,9801.150391,0.0,0.0,0.0,0.0,0.0,293.1939485
93.3014984,2.8029499,3.7883101,2.7901199,3.93695,4.23385,-47.1646004,1.50216,213.9069977,599.4000244,258.0,0.0,1.2,1.0,81743.5,-175.6880035,-236.3659973,-197.727005,0.0135537,61107.5,14407.0,8403.870117,8403.870117,5129.569824,5129.569824,5129.569824,5129.569824,5129.569824,-15.89580795
81.8817978,3.01173,4.0072198,2.8055501,3.5725,4.0854001,-22.5247002,-20.7837009,608.0380249,2242.800049,268.2999878,11.3999996,8.6000004,22.7000008,52585.60156,-407.3630066,-390.493988,-379.7909851,0.0040662,3508.919922,3508.919922,3508.919922,3508.919922,3500.0,3500.0,3500.0,3500.0,3500.0,-33.78985989
86.4766006,2.0127599,4.6017098,4.3713198,3.8399401,4.2379699,-152.845993,-14.8084002,925.0650024,335.6000061,178.3000031,10.3999996,8.1999998,21.3999996,42823.0,10.0092001,44.3036003,38.9928017,0.0124916,35089.19922,559.0170288,559.0170288,559.0170288,250.0,250.0,250.0,250.0,250.0,208.3771742
81.8839035,2.6468799,4.0072198,2.8055501,3.5725,4.0854001,-65.3115005,-15.6324997,423.4320068,2642.399902,268.2999878,12.5,7.5999999,23.6000004,51265.19922,-395.8389893,-379.6109924,-368.8500061,0.0045215,3041.379883,3041.379883,2573.909912,2573.909912,2573.909912,2573.909912,2573.909912,2573.909912,2573.909912,-44.68599231
80.8339996,2.8259201,3.8504901,2.8966701,3.93889,4.19978,-74.1187973,-8.0315104,454.2969971,352.7000122,115.8000031,0.1,0.0,0.2,27332.40039,-179.0769958,-193.4129944,-193.0720062,0.0128407,170555.0,6005.209961,6005.209961,6005.209961,0.0,0.0,0.0,0.0,0.0,1393.361348
79.7537003,2.7934201,3.7411399,2.7830801,3.8953099,4.1876702,7.0801802,19.2437992,28.3815002,239.8999939,0.0,0.1,-0.1,0.2,18140.09961,-267.6239929,-326.7000122,-300.7409973,0.0127242,171088.0,1952.560059,1952.560059,1952.560059,750.0,750.0,750.0,750.0,750.0,-23.74841584
98.0064011,5.1150599,3.9061401,2.6908801,3.9606199,4.2115002,-88.1218033,1.21158,56.3344002,442.5,186.1000061,0.0,2.0,1.7,48562.5,-109.086998,-185.2949982,-135.9519958,0.0086617,28509.90039,10659.5,5700.879883,5700.879883,5700.879883,5700.879883,5700.879883,5700.879883,5700.879883,27.35402222
83.3171005,3.77915,4.1073799,2.2764499,4.1653199,4.2644401,-10.9266005,-25.3836994,207.0209961,1043.5,550.9000244,32.4000015,-3.5999999,48.5,32623.80078,-323.8819885,-278.5320129,-334.3569946,0.0137114,38029.60156,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,-68.61126187
82.5290985,2.8607199,4.20964,3.3133299,3.57178,4.10148,30.7210007,-8.9589596,83.142601,1458.5,343.0,23.8999996,0.1,33.5,43636.30078,-54.0157013,-66.3434982,-48.605999,0.011126,4422.950195,2061.550049,1274.75,1274.75,1274.75,1274.75,1274.75,1274.75,1274.75,564.7559352
71.2581024,3.277,4.0533199,2.77178,4.1358099,4.23348,-369.7399902,0.1011,-1.30242,2852.899902,2872.699951,1.0,6.9000001,8.0,38461.0,-435.9200134,-386.1090088,-458.3129883,0.0047631,346754.0,12379.40039,9568.830078,4854.120117,4854.120117,790.5689697,790.5689697,790.5689697,790.5689697,253.7465712
86.8504028,2.36935,3.8519299,3.12234,3.5978,4.14884,-102.7519989,-5.03719,71.191597,382.0,187.0,4.9000001,5.6999998,11.6999998,57732.69922,-30.0307999,-56.7635002,-36.3801994,0.006674,30041.59961,12126.90039,12126.90039,12126.90039,353.553009,353.553009,353.553009,353.553009,353.553009,132.2725019
100.2480011,2.8303599,4.0416098,3.31692,3.85238,4.1398301,-50.7167015,-15.8896999,1077.869995,312.7999878,339.7999878,0.0,6.8000002,6.3000002,28400.0,-196.1100006,-215.4539948,-204.8659973,0.0029603,45020.10156,790.5689697,790.5689697,790.5689697,790.5689697,790.5689697,790.5689697,790.5689697,790.5689697,31.05307725
92.8693008,2.7223401,3.7899301,2.8102601,3.76526,4.1553102,-78.8571014,6.0236502,287.2059937,180.8000031,0.0,0.2,1.5,1.7,75987.20313,-57.6688995,-96.3022003,-76.5495987,0.0210913,43382.0,18501.69922,500.0,500.0,500.0,500.0,500.0,500.0,500.0,325.1110915
89.2865982,2.63782,3.9304099,2.8042099,3.9668,4.2537498,-88.7164993,-11.2441998,1569.170044,287.7999878,77.1999969,0.4,0.7,1.2,96445.89844,-161.0249939,-72.8169022,-146.8300018,0.002074,143524.0,7945.120117,7945.120117,7945.120117,3758.320068,3758.320068,3758.320068,3758.320068,3758.320068,144.9120823
91.1875,2.17132,3.86096,2.3167601,3.76542,4.1045499,44.5395012,-7.0654101,87.9377975,479.3999939,1918.099976,0.0,8.5,6.5999999,62723.60156,23.2731991,32.5217018,36.1385002,0.0238476,48760.30078,23964.80078,7701.459961,7701.459961,250.0,250.0,250.0,250.0,250.0,-7.186379864
85.8430023,3.2999401,4.4172702,3.22206,4.1944499,4.26688,-128.897995,-19.3672009,1712.099976,449.7000122,299.6000061,21.7000008,-2.0,32.2999992,10688.7998,-117.8600006,-242.3419952,-148.0650024,0.0058788,51120.0,11963.5,11963.5,11963.5,8732.120117,8732.120117,8732.120117,8732.120117,8732.120117,-4.302522148
88.4914017,3.4647601,3.64434,2.7305,3.6233799,4.1452599,-15.1107998,-4.2767801,278.5849915,2324.600098,203.3999939,20.7999992,-11.3999996,39.9000015,21478.19922,-112.185997,-224.1860046,-144.4700012,0.0196568,3363.409912,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,4685.427558
83.982399,2.1872001,4.4893699,3.27016,3.86166,4.22159,17.5510006,-23.5074997,62.8993988,1791.300049,2943.699951,26.7999992,18.3999996,52.5,7520.799805,-211.7799988,-157.1719971,-189.0070038,0.0212029,32090.69922,2549.51001,2549.51001,2549.51001,1952.560059,1952.560059,1952.560059,1952.560059,1952.560059,-30.96051997
84.6275024,2.3064599,4.2607899,3.27016,3.85288,4.2265,15.4758997,-15.0220003,158.246994,1698.300049,1132.5,27.2000008,17.7999992,52.5999985,8459.459961,213.7929993,234.6889954,219.4470062,0.0185962,34359.30078,6363.959961,6363.959961,6363.959961,3250.0,3250.0,3250.0,3250.0,3250.0,6.400465665
87.2791977,2.7867701,4.9123502,3.7953601,3.97264,4.2674899,-146.548996,-20.2451,254.1289978,3492.800049,4087.5,32.7999992,3.9000001,49.0,10440.2998,-369.7369995,-359.6090088,-391.8450012,0.0110966,22059.59961,3041.379883,3041.379883,3041.379883,790.5689697,790.5689697,790.5689697,790.5689697,790.5689697,10.57517533
89.8886032,3.0618601,4.3313498,3.4257901,3.8906,4.23455,-21.5135994,-8.3020201,471.1040039,1616.800049,831.9000244,15.3999996,4.5999999,25.1000004,26168.90039,-151.4420013,-193.3639984,-164.3540039,0.0140602,26861.90039,3354.100098,3354.100098,3354.100098,1346.290039,1346.290039,1346.290039,1346.290039,1346.290039,-58.88203502
85.8209,3.5485899,3.6864901,3.4335001,3.5541201,4.1217899,21.5107002,-12.3441,838.3109741,1911.0,212.6999969,15.1999998,-10.1999998,28.8999996,17553.5,-100.6679993,-204.6699982,-117.7699966,0.022915,2850.439941,2850.439941,2850.439941,2850.439941,2850.439941,2850.439941,2850.439941,2850.439941,2850.439941,3244.180093
77.3090973,2.75365,4.3833799,1.66991,4.2068,4.2255602,106.3349991,1.00708,193.345993,1006.099976,270.3999939,2.2,3.9000001,6.4000001,34323.80078,-139.5370026,-277.9880066,-172.5789948,0.0145277,396205.0,30448.69922,4776.240234,4776.240234,4776.240234,4776.240234,4776.240234,4776.240234,4776.240234,44.02203119
75.1772995,2.5938699,3.94433,2.8534501,3.8817301,4.16856,-291.5299988,-15.6891003,27.7481003,38.4000015,0.0,0.0,-1.1,0.8,54316.80078,-241.9219971,-302.7359924,-276.7510071,0.0089832,222389.0,7941.189941,7941.189941,4808.850098,4808.850098,4808.850098,4808.850098,4808.850098,4808.850098,-21.17618441
77.1093979,3.14168,4.4526901,3.4956501,4.0324898,4.19946,-104.4960022,3.0038099,3.15098,4124.399902,4076.600098,2.4000001,11.1000004,13.5,71641.5,38.8157005,-40.8555984,0.0717773,0.0131705,240182.0,10636.0,10636.0,5344.390137,5344.390137,3508.919922,3508.919922,3508.919922,3508.919922,15.88667211
82.8171005,4.3204598,3.8432801,2.13153,3.60536,4.07412,-184.3159943,-22.7462997,919.322998,823.0,292.7999878,2.5,11.6000004,14.6999998,63564.89844,-414.6159973,-472.5679932,-437.677002,0.0089176,8500.0,7668.930176,7668.930176,7668.930176,7668.930176,7668.930176,7668.930176,7668.930176,7668.930176,27.96127792
75.771698,2.6279199,4.00139,2.56935,4.0675001,4.3674898,-132.4060059,-8.8127003,641.059021,2047.400024,665.4000244,6.3000002,6.0,13.5,23380.0,-258.8959961,-311.8190002,-295.4370117,0.0082564,51973.60156,1677.050049,1677.050049,1677.050049,1000.0,1000.0,1000.0,1000.0,1000.0,-15.76449992
95.3139038,3.22205,3.9184899,3.3383501,3.8749199,4.2169499,13.8046999,6.4074101,160.4889984,1059.900024,266.0,0.0,2.8,2.5,58993.60156,78.1218033,-8.8737803,48.735199,0.0266224,73288.79688,12673.7998,12673.7998,6562.200195,6562.200195,6562.200195,6562.200195,6562.200195,6562.200195,473.6744177
84.1684036,3.71264,4.09589,2.18156,3.6378701,4.0720401,-39.3774986,-13.6806002,688.6069946,805.2999878,420.0,0.4,10.1000004,10.3999996,73744.5,-315.6340027,-382.4930115,-347.696991,0.0235966,13428.0,13428.0,2610.080078,2610.080078,2610.080078,2610.080078,2610.080078,2610.080078,2610.080078,-1.677290262
73.7142029,2.33006,4.3949099,3.0662899,3.9569399,4.2705698,-119.4769974,-21.0233002,104.7559967,321.8999939,0.0,0.3,0.5,0.8,121464.0,94.3469009,200.5740051,129.1029968,0.007644,279473.0,14080.09961,3400.370117,3400.370117,0.0,0.0,0.0,0.0,0.0,149.2820729
84.5968018,2.6614499,4.91746,3.5402801,3.90165,4.2280998,-18.3390999,-28.3721008,344.8819885,6242.200195,29117.90039,29.3999996,15.3000002,53.7000008,3807.889893,-60.5932999,26.8244991,-25.5568008,0.0248161,23769.69922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.11454992
85.6298981,2.6614499,4.9670801,3.54931,3.93398,4.2442098,-5.4513998,-23.1679001,96.4544983,3031.399902,66897.10156,32.2999992,8.6000004,51.7000008,4500.0,-247.1089935,-189.9279938,-231.477005,0.0199095,26669.30078,790.5689697,790.5689697,790.5689697,0.0,0.0,0.0,0.0,0.0,-33.7431692
80.4581985,3.12238,4.5170298,3.9514699,4.0149598,4.2894101,-137.8670044,9.3759499,800.4530029,460.6000061,167.1999969,2.9000001,4.3000002,7.8000002,75195.20313,-209.1860046,-351.223999,-283.1740112,0.021694,77540.29688,13750.0,7591.109863,7591.109863,7591.109863,7591.109863,7591.109863,7591.109863,790.5689697,2095.563201
82.9445038,4.0428901,4.0426698,4.6363301,3.5947299,4.18154,295.5,-14.6794004,583.2520142,202.0,382.7999878,5.0999999,5.8000002,11.8999996,80315.79688,-178.1399994,-132.3820038,-165.4230042,0.0158896,57101.30078,13000.0,4123.109863,4123.109863,2015.560059,2015.560059,2015.560059,2015.560059,2015.560059,59.73998707
87.8133011,2.7706499,4.2009602,3.40081,3.9056399,4.2514701,-119.637001,1.07214,139.5440063,614.7999878,461.1000061,13.1000004,6.9000001,23.7999992,37150.0,40.1444016,53.0602989,53.0724983,0.0117069,35896.60156,9572.089844,9572.089844,9572.089844,1274.75,1274.75,1274.75,1274.75,1274.75,31.96084833
82.2853012,2.86116,3.7694099,2.59062,3.90166,4.1825299,34.1959991,-13.1575003,652.0369873,164.8999939,95.9000015,0.1,0.2,0.4,41705.10156,-244.3670044,-252.6679993,-251.2539978,0.0158441,147442.0,10359.2002,1820.030029,1820.030029,1820.030029,1820.030029,1820.030029,1820.030029,1820.030029,49.00221856
91.8358994,3.00161,3.92173,3.1696701,3.7832501,4.1788001,-8.7947998,-0.027086,536.8709717,313.5,0.0,0.2,2.5999999,2.8,108260.0,-117.8799973,-211.5639954,-132.8560028,0.0243691,108104.0,23373.30078,14075.7002,14075.7002,1118.030029,1118.030029,1118.030029,1118.030029,1118.030029,81.06455658
80.9796982,2.8132501,4.1598101,2.8740301,4.1530399,4.29878,178.6309967,-12.9708996,9.3162403,201.0,141.5,3.2,0.9,5.1999998,53750.0,-24.0753002,25.9475002,-8.8999004,0.0027688,128237.0,6717.509766,6717.509766,6717.509766,6717.509766,6717.509766,6717.509766,6717.509766,6717.509766,-44.18156201
76.3349991,3.8491299,4.9685302,2.2158699,4.31354,4.2262602,124.9509964,-4.2404399,545.6950073,634.7999878,440.0,2.0999999,4.8000002,7.1999998,7516.649902,-110.7190018,-184.3910065,-135.7610016,0.0133268,366769.0,21592.80078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.37537185
86.5719986,3.04812,4.19734,3.0715899,4.12534,4.2635698,-81.1567001,-5.63065,342.6130066,309.6000061,292.7000122,18.2000008,-1.3,26.6000004,11045.40039,-18.6699009,-111.3379974,-27.2203007,0.0091552,52336.69922,9253.379883,9253.379883,9253.379883,2549.51001,2549.51001,2549.51001,2549.51001,2549.51001,-9.580218124
70.476799,2.0963299,4.27703,2.8289199,4.2733002,4.2174902,-182.7879944,-44.0483017,168.4230042,310.8999939,558.7999878,10.1999998,37.5,49.4000015,2250.0,-291.9930115,34.2456017,-239.973999,0.0141421,6619.100098,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,86.53574501
99.8955002,3.0450101,4.1222601,3.07708,4.1862898,4.3027802,-80.485199,-1.97931,2.07235,25.3999996,0.0,1.1,0.2,1.7,50750.0,-134.0350037,-119.9720001,-140.5090027,0.0082687,166494.0,117245.0,67000.5,67000.5,23814.40039,23814.40039,8634.959961,8634.959961,8634.959961,91.10914452
73.4458008,3.0371001,4.0856299,2.8666601,3.8266499,4.1872201,-114.7220001,21.5559998,118.3349991,3073.800049,911.2000122,1.6,5.4000001,7.1999998,2304.889893,-252.3529968,-371.355011,-317.2900085,0.0283539,319920.0,790.5689697,790.5689697,790.5689697,790.5689697,790.5689697,790.5689697,790.5689697,790.5689697,-32.86641415
84.7942963,3.2988901,4.5773101,3.0422201,4.2449999,4.2653699,-100.2600021,-6.67348,40.5965996,1062.5,428.0,29.2999992,-0.5,41.5999985,15200.7002,-93.9923019,-240.6719971,-178.2940063,0.0132402,52676.5,1750.0,1750.0,1750.0,0.0,0.0,0.0,0.0,0.0,370.2074539
75.6367035,2.7425599,4.0025401,2.9075799,3.9031899,4.1670299,34.5956993,-2.35355,7.8127398,25.3999996,0.0,0.0,-1.3,1.0,38699.19922,-242.6199951,-233.2610016,-243.8220062,0.0102737,233982.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,54.36222202
85.7963028,3.75052,3.6864901,3.4335001,3.5541201,4.1217899,61.4119987,-7.6585002,538.2579956,1991.300049,212.6999969,13.0,-11.3000002,28.0,18542.19922,-113.8399963,-210.4080048,-126.6920013,0.0236504,1520.689941,1520.689941,1520.689941,1520.689941,1520.689941,1520.689941,1520.689941,1520.689941,1520.689941,73.20712539
87.5320969,2.57164,3.7275801,2.65576,3.7799699,4.1444802,-51.2131004,-16.4491005,358.0,658.0,0.0,0.0,3.2,3.2,29759.5,-138.3150024,-41.8124008,-102.4700012,0.0293516,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,147.2681833
95.9005966,2.74523,4.10501,3.5297101,3.8195601,4.2435899,-16.1555004,20.7082996,3.2128201,154.5,0.0,0.3,0.1,0.5,145454.0,24.8939991,64.5122986,33.2909012,0.0050708,153406.0,31535.69922,8961.719727,8961.719727,4038.870117,4038.870117,4038.870117,4038.870117,4038.870117,10.10429787
